	N	Location	Scale	Degree of Freedom	Shape
IL6R	56.0	1.4507445807569495	1.61951243269244	1739707.5137932803	-2.5127277094806915
IL6ST	56.0	3.6734602724276613	0.42678581448284747	4.194091798756837	-0.25461388900863796
IL7	56.0	1.499601473814453	1.7513373917867372	6.684416698781137	-3.0676893585829146
IL7R	56.0	3.8327169027303345	2.324697867988875	10.473632146393793	-3.7601301308932076
IL9R	56.0	-2.599454670118365	1.1636074679404116	121.4343330493353	-0.6743507864501342
ILDR2	56.0	2.8484763850822565	3.965845587590379	5296865.101538768	-8.130535443480664
ILF2	56.0	5.083047103273527	0.41061611398513986	5627094.834163655	-2.0023438212404074
ILF3	56.0	3.6205354879379095	0.41515531945004125	3724350.199804932	3.37624071917431
ILK	56.0	4.381030839514773	0.7426478097611744	4999175.988220269	-4.74480701621869
ILKAP	56.0	2.748369152994784	0.25201086708309484	8.027478077685782	-0.4393932094062275
ILVBL	56.0	3.0452216365585167	0.19121971243891606	10.822464922575676	-0.6959128922076481
IMMP1L	56.0	1.040986980562392	0.2584427359898124	90616.98964724666	0.14276745355392817
IMMP2L	56.0	0.36901888002059824	0.6073212569882338	4844641.970358389	-0.4836365734766202
IMMT	56.0	3.28739986570874	0.4224089835520539	3108618.7170149423	2.1133980252269695
IMP3	56.0	3.1287360268049786	0.2862084004485631	69071.22506495475	0.20298197787795313
IMP4	56.0	3.4234277711681793	0.4356181912200598	10.180143485040897	1.7863835587427346
IMPA1	56.0	2.225445458187379	0.2729326853809389	4.674837972832243	0.06007221063719417
IMPA2	56.0	2.091935809265067	1.297425553490525	1369680.4912020322	-1.6796478039632547
IMPACT	56.0	2.4074855853705457	0.34169462957285834	1756033.206338292	-0.8722860346824421
IMPAD1	56.0	3.5091623580759856	0.49260299887308456	9501417.098402813	-3.071187009347291
IMPDH1	56.0	3.680694181310259	0.7387374124097661	21.37700259467417	-1.7635827085890992
IMPDH2	56.0	4.70345500243239	0.4455842050796869	13.186491294213202	-0.43679927970332544
IMPG2	56.0	-1.647336447636636	1.2142193530397138	27.538128356758193	-2.6202742493461475
INCA1	56.0	-0.6351012194403443	0.6331598225563579	8869226.11003203	7.691147255370696
INCENP	56.0	3.3791672819956857	0.6830024733296364	2783069.1347143315	-2.524284808418403
INF2	56.0	2.3472683075467624	0.622120761201893	5605460.207378633	3.8301766738462595
ING1	56.0	1.9258938145508777	0.5562661373221991	76.73343257314224	-1.9801524203482526
ING2	56.0	1.7395593744248292	0.38241960964112065	73596.84849567291	0.38563491980903986
ING3	56.0	1.1061994019175736	0.4572029032315291	23.60265485633767	1.575040110985141
ING4	56.0	2.1370114091350536	0.5615875877003411	1567569.238579886	0.6691389076402324
ING5	56.0	1.081363710681249	0.48313479859967456	3346493.700777424	1.0808836181085897
INHBA	56.0	3.1179221899632528	3.1146279458828463	7570335.516336108	-3.7219605769118242
INHBB	56.0	-3.5874744955943103	2.3427119781918293	6.534780901941019	2.5846508696924833
INHBE	56.0	-2.8599990915556424	2.8032307097087887	538438.8148212902	3.472056750099269
INIP	56.0	2.0164060848208747	0.27592961438070557	12.64607007232599	0.7058889919019087
INO80	56.0	2.3209668099179894	0.3195805180908581	1377128.8238126095	-1.4670932355523818
INO80B	56.0	2.3405104127469647	0.4174736223131791	9.167982039830791	0.831315058149232
INO80C	56.0	0.9513429147875205	0.5260667590299923	2613122.3784425072	-1.2743362584504723
INO80D	56.0	0.7199550651510644	0.4573103816743439	1463190.7842405224	-1.8094969233742453
INO80E	56.0	2.7389431321277646	0.42472955472119994	39.87264697497593	-2.0628466667846697
INPP1	56.0	2.151533593538498	0.419238742071393	2.931812814045996	-0.9489960682446024
INPP4A	56.0	0.9760527964615122	0.3975560952486028	12.04356707111008	3.9946192757669134
INPP4B	56.0	1.0799830757801199	1.1304268550182663	2.1586660737475034	-2.0338812407753952
INPP5A	56.0	1.378966372589118	0.41944314373353575	9736654.931809977	0.06253927462188494
INPP5B	56.0	1.218187441025152	0.5255079493538842	6.861496881250103	-2.1456396466332572
INPP5D	56.0	-4.523384091680379	1.7200604406987194	5.105730532356457	6.736417588324244
INPP5E	56.0	1.5667510803583047	0.45361931854688353	726030.4630490085	2.36772855936414
INPP5F	56.0	0.9463584121765611	0.8419554659473184	13.129878972162347	3.081705414428326
INPP5J	56.0	0.39447342238813765	1.552898523567511	4135409.176716995	-2.374212971920713
INPP5K	56.0	1.562545382979103	0.6057179912272289	6307679.126258619	2.6187104230132348
INPPL1	56.0	3.696166077973008	0.38215268410501835	11.640723527777197	-1.6507404018173606
INSIG1	56.0	4.362173983680146	0.9604831843272265	1947476.8901360761	-1.710682525665434
INSIG2	56.0	2.2010156815401793	0.38222505205669527	20.467676855730588	-0.8245044802175532
INSR	56.0	0.978358918569908	0.6985154578827546	2.227334122569949	-1.3536040378856475
INTS1	56.0	3.162536226841663	0.31577405569883654	6.922882218863341	-0.15261522167106317
INTS10	56.0	2.9420755587347536	0.36747004045379794	5009493.703311481	-2.0530605813111853
INTS12	56.0	2.1207619256813417	0.24353051716968277	8.24606583190656	-0.5075875405901942
INTS2	56.0	1.9255533277957717	0.415279948919279	2890027.4825741984	-1.0024807312949027
INTS3	56.0	2.5492142066680366	0.3290521985893422	4.59376098065366	1.457378851418963
INTS4	56.0	1.708076111373277	0.31408428014719875	22.801990976696743	0.023863650149421073
INTS5	56.0	2.2740897678706675	0.4417777239806189	21.883773897715248	-1.8568788464370967
INTS6	56.0	1.7571886202939038	0.4721294501434775	1405109.6404817211	-1.9593838050113854
INTS7	56.0	2.4511538058757125	0.5499781082215334	3419071.8982928703	-4.699593670342499
INTS8	56.0	2.4426364245211363	0.3039622848860133	296896.1718147335	-0.0047406670201820735
INTS9	56.0	1.5319155174588945	0.19475115535795756	3.838869749073485	0.15614827992572441
INTU	56.0	-0.07012158553453346	0.6889376309994405	1.9556777019908191	-0.8285130024662717
INVS	56.0	1.1112280733008246	0.3352921068385858	2938043.487075	0.8821803708658734
IP6K1	56.0	2.7729257188085823	0.348962063107048	1290830.856201516	-1.6327247116281853
IP6K2	56.0	2.376657629763783	0.3857147281121148	11.125821340685814	1.1103809560318352
IPMK	56.0	1.0922064096827093	0.5353406693453207	3.5654090561910987	-1.0535484733570466
IPO11	56.0	1.8770173756169668	0.22719313021927412	4.321176528942662	0.3652528355303413
IPO13	56.0	2.692900607593206	0.39749457982424985	1826735.4199207183	-2.1750354906520046
IPO5	56.0	3.176444243534317	0.4027820253424807	6.634812816814228	0.9388468353919074
IPO7	56.0	4.0303945270627874	0.4130790709461545	4708055.359608033	-1.6905261185081673
IPO8	56.0	2.680822926480799	0.3900003905730289	8.853012727466979	-2.0231563909461547
IPO9	56.0	2.7238529976005057	0.28276294583724454	10.86142682960549	0.44866953828309375
IPP	56.0	1.2235289737424044	0.42318186713406547	4033832.683925431	1.0894198170093867
IPPK	56.0	1.574768272744118	0.3957716514448499	8.771023258620483	1.2902593292306
IQCB1	56.0	1.9586675860282643	0.3994333349758076	5185468.619238265	0.6500194537355791
IQCC	56.0	1.3080481371870112	0.3654598105790014	4.215425936173801	-0.7748689266463092
IQCD	56.0	0.08114841542424098	0.9379232299585905	5866221.666295922	-1.1210400801398368
IQCE	56.0	2.3229957086205975	0.9749287602455086	13.373893667005467	-3.5885156564799834
IQCG	56.0	0.0949781541979926	1.3204182802962607	6111627.052391566	5.3533405192979995
IQCH	56.0	-0.6796395376988248	0.6771088104818598	10.375491743317419	-1.194688010965684
IQCJ-SCHIP1	56.0	1.4720599747889005	0.704064663119339	3033921.6013239212	-2.687998615457368
IQCK	56.0	0.9684488804275617	0.8965996708061108	16.080219498954534	-2.99532996258277
IQGAP1	56.0	4.125741623513333	0.30042736931458414	5.264284468987511	0.5581324457491014
IQGAP2	56.0	-2.0509413216644297	2.105480967357312	4923703.310146026	0.7759973784488243
IQGAP3	56.0	3.130179330645598	0.6545655812501523	130.63604464235175	-1.279866502235246
IQSEC1	56.0	1.7805947276305898	0.572022001191305	2.344145080906498	-1.396721798603791
IQSEC2	56.0	1.4153045084603635	0.8042100992957214	3175403.345513154	-1.2732144835095087
IQUB	56.0	-2.266029568241356	0.7795237113909128	3.2413404319985872	-0.47978083861584614
IRAK1	56.0	3.9289001638921826	0.5093293949154061	2539519.966308618	2.4548842075925794
IRAK1BP1	56.0	-0.030718086480312212	0.46052995742708197	2.872700430897756	-0.7545103331257519
IRAK2	56.0	1.4447193721468397	0.6904694161403925	2.713205642754226	-0.4394825883580689
IRAK3	56.0	-5.13612502915826	1.373188147556919	15.611652418820297	1.7392961996766998
IRAK4	56.0	1.3579574919379802	0.22760864949839477	2.3100931051744453	0.7612063304903948
IREB2	56.0	2.3571411971261083	0.3187585449612822	4831085.617747376	-1.1200721175950632
IRF1	56.0	1.7830710463008008	0.8044573029145285	2749936.479704252	0.781042635278775
IRF2	56.0	2.554709253243513	0.6153985457428224	4596002.261445667	-5.422675375518218
IRF2BP1	56.0	2.2043221172294793	0.28555321956617263	5.272875516558102	-0.10383789646157435
IRF2BP2	56.0	3.1372697421288875	0.36184472390871425	11.302067195951121	-0.717430941431898
IRF2BPL	56.0	3.0600907970536255	0.6862859473344181	2443724.317671208	-1.8456225130777215
IRF3	56.0	2.95034656409271	0.3724973488133958	13570.8945243561	0.18122581995349069
IRF4	56.0	-2.7916420265184083	0.5555413258655317	2.6570462478940184	0.07044261296017307
IRF5	56.0	1.0084724361062833	2.396974346290034	5770429.071922436	-4.505074786675138
IRF6	56.0	-3.644667448276677	1.0287298688216175	2.4697279565762438	1.4754159973532648
IRF7	56.0	0.9095532815680041	0.4232388170241213	1.3919910102955977	-0.33396408706736763
IRGQ	56.0	1.2635475963500193	0.6413395227138823	566190.0851811417	-1.764256110698214
IRS1	56.0	2.030666338965088	0.5600408618513228	11.119053787470317	-0.06890252083419957
IRS2	56.0	1.7984271767152258	1.2750772392288545	5467089.735698484	-0.8264107194481901
IRX3	56.0	1.9306561864362082	0.8489723797865669	3.02445835405746	-0.974031832360632
IRX5	56.0	-0.7720602263475604	0.9858611873337707	4479692.3411539905	1.3337605848322256
ISCA1	56.0	2.4167402490672814	0.34273134707349584	1349287.7579879288	-0.678034320647374
ISCA2	56.0	1.1960216553986067	0.5746136291888965	4313460.725277383	4.0436111235095105
ISCU	56.0	2.572801080278885	0.49375856300601495	4758815.28595658	2.263477580889315
ISG15	56.0	2.1991221860310084	1.2982254194216543	8.68279573687689	1.5047421255860787
ISG20	56.0	-1.5480881489569454	1.619171122036689	1395344.100400463	2.5440678123779454
ISG20L2	56.0	1.7089739261860792	0.4088254130187651	5768755.043176837	1.4817117023204083
ISL2	56.0	0.8922821648514392	0.6506331581472004	5.298931048949962	-2.173067241549897
ISOC1	56.0	1.998286242183975	0.6448028103012233	3126032.9412399344	1.3845323105334222
ISOC2	56.0	2.417962856644796	0.6015592761171957	4957297.425574703	2.0460655520912554
ISPD	56.0	0.18012505356400635	0.8683945807790227	2.1921585427151378	-6.036079598234372
IST1	56.0	3.436438002128863	0.22618970447794168	8921099.785453584	0.4721002108788477
ISYNA1	56.0	-0.4862311388470042	2.0029652847416646	2974.425698539282	5.36134350651038
ITCH	56.0	2.264815741962603	0.48692613287818826	118260.49430087472	8.14525243013022
ITFG1	56.0	2.669074801342953	0.30434295833844044	5.227840237900907	-0.6784330300001766
ITFG2	56.0	1.8869850639134698	0.16535198206413138	3.084059805344008	-0.04427169974485086
ITGA1	56.0	1.4021735244825182	0.8306709275539009	1.7683766728447816	-0.43433644197809823
ITGA10	56.0	-1.6095791035041183	1.7698838256622356	4665282.987637507	1.7463901404761555
ITGA11	56.0	2.795483333674661	1.3992775803102506	3.01933159645992	-0.23125506477825838
ITGA2	56.0	2.6481590863285707	1.1237675824890472	7.1444451060742455	-0.45789835258527867
ITGA2B	56.0	-1.7823263818856456	0.7319065706086727	5.842815376927227	0.1789467378968882
ITGA3	56.0	6.075262482321645	1.1982382851058455	73.64504743226345	-4.375709620423113
ITGA4	56.0	3.512571064710511	2.1465568699622466	3.9392393104275163	-4.437580344766081
ITGA5	56.0	5.396558240144713	1.5734858161185823	11.313830305583947	-3.8213869666589915
ITGA6	56.0	2.988171905810683	0.7389251891517623	5.321749573063191	-0.1313713582586442
ITGA7	56.0	3.5805611930267935	3.2307507245883103	8866892.641942948	-4.155496734725453
ITGA9	56.0	-3.641034493160874	0.908211185325043	1.7119754783058259	1.6932124335702454
ITGAE	56.0	2.219101693716313	0.5757155274095023	4597473.083800131	-3.218198096968509
ITGAL	56.0	-3.780364630513193	0.6635000964092765	6.8203245199155	1.0958025713275852
ITGAV	56.0	4.196724809305128	0.704891193393985	3231016.4782200544	-2.0896135726152236
ITGB1	56.0	5.887491760640898	0.6412601650937293	8.078201386464102	-2.2589297896193097
ITGB1BP1	56.0	3.3883484978098495	0.4755576630469385	1622409.4828183223	-1.7023707931778533
ITGB1BP2	56.0	-0.46969296483946965	0.8194576309088735	3023321.0158231305	-2.1341035237483945
ITGB2	56.0	1.288127887280078	2.599825295209456	6225829.313294627	-3.2086973635640588
ITGB3	56.0	3.234804254316957	2.1414536210045627	10.252128682253513	-1.936643923239783
ITGB3BP	56.0	1.7150341797174553	0.4431184928410348	17.63177226832319	-1.4278317311068947
ITGB4	56.0	-1.8331670795080648	3.4261952783401295	4874221.7533408515	7.8572560404780365
ITGB5	56.0	4.287575829845998	0.554661736773323	3.762470845938637	-1.5489742632480459
ITGB6	56.0	-3.900347151897561	1.1084243307755186	2.805108303609678	2.575381714133843
ITGB7	56.0	-1.819267642053733	0.7496039525460031	5.50151076054153	0.7713118177931527
ITGB8	56.0	3.046853984927381	1.6852369064475852	949035.1312990384	-2.408260319790349
ITGBL1	56.0	3.8344227108514204	2.6527826574350817	8.095619004379367	-3.961646819518611
ITM2B	56.0	3.9467070256004657	1.0282731919481045	5428412.585447721	2.4261637357649066
ITM2C	56.0	4.595963764225626	0.5750896430835335	5.453271621855153	-1.3373151080267682
ITPA	56.0	3.7321268965673378	0.33097589913809633	4.256234056893941	-1.9364969718900897
ITPK1	56.0	1.0357496469794651	1.0755444289017602	2428322.2688697046	1.2010100849948961
ITPKA	56.0	1.6236117205897616	0.8999949906205913	48.32640455425363	-1.8471979115073331
ITPKB	56.0	1.5937659294823625	0.9732784987787281	3.526801914741818	-1.3874004143761178
ITPKC	56.0	1.7620135288072187	0.33393328895506175	5.9891412650157605	-0.4456984133991406
ITPR1	56.0	1.6270283997028068	1.2145489417767146	14.46549160297997	-1.3372420721052656
ITPR2	56.0	1.537957591880865	0.5555886339594978	4.2334168204825975	-0.6097041378115636
ITPR3	56.0	3.247983765153528	0.4919814202109336	5.4994235372619436	-0.6006171699469423
ITPRIP	56.0	1.7408506378944357	0.701596148983025	5065245.822302853	1.3534667080463554
ITSN1	56.0	1.0221627707664327	0.4172662552821301	6.675213779430049	1.3779603446325175
ITSN2	56.0	1.516435019329153	0.3436305220115245	5942182.1925838515	-0.2551251522946887
IVD	56.0	2.274572147092033	0.4546461018916898	1645625.3199579325	1.2917093191058577
IVNS1ABP	56.0	2.735202887047126	0.4939688868860673	11.66734041219572	0.7157852574377341
IWS1	56.0	3.2455088216118813	0.2972055224040004	3798649.026933586	-1.5257174268504148
IZUMO4	56.0	0.23954107282156697	1.5632082213065428	291.90299512876743	-2.712563762730377
JAG1	56.0	3.008147909638514	1.0626897516499367	6.879680039266776	-1.1017270367747984
JAG2	56.0	-2.130563403669024	1.3140953375932107	3.1014923180404956	1.9164255835578934
JAGN1	56.0	2.8605875914510612	0.24555336774303285	8.84155237323142	0.31399939207833494
JAK1	56.0	3.570073899722764	0.5060411747877984	2404995.590016788	-2.1591485006599234
JAK2	56.0	1.210402126414379	0.4160234887345778	2.9429135589753366	-1.3507217922289423
JAK3	56.0	-0.9830989461936779	2.0423239163988103	5725242.77686476	-2.3700874064795876
JAKMIP2	56.0	1.9950890079741828	3.7714728777354782	3982885.493430417	-14.470223365819814
JAKMIP3	56.0	0.580777600463488	2.775626041763112	4270260.542390343	-6.613813642063386
JAM3	56.0	3.4185514696747203	0.48764963273342626	1.2086247063412277	-2.2863408494620607
JARID2	56.0	1.0576553787361305	0.7588025056449186	5246078.241905414	4.278531360379579
JAZF1	56.0	1.2863107078859124	0.6448021920391279	3.648058386761076	-1.1985659292874853
JDP2	56.0	1.7012116923116622	1.4265181940662175	23.396561233941764	-1.5022030857708106
JHDM1D-AS1	56.0	0.40563746712733023	0.834392217287835	6.789311065278038	-1.2379742591484109
JKAMP	56.0	2.8433587692732534	0.42823096083753676	3139018.1104512773	4.0719501040119095
JMJD1C	56.0	1.8360158329770488	0.35935274575720555	6.44817122457129	-0.5204336164007862
JMJD4	56.0	3.103803396365178	0.47573206132865553	17.40693255884273	-3.163757470415782
JMJD6	56.0	1.825533952288293	0.35902125254197037	4755071.982697418	0.760912679539699
JMJD8	56.0	3.431022539717291	0.746822524900677	4.0295723628557	-2.6975626261255368
JMY	56.0	1.0840276614539088	0.5177126534663421	4.765156686661314	-0.6097730325240077
JOSD1	56.0	3.155223660592041	0.2961303327153819	3154734.5222670697	-1.082277173502511
JOSD2	56.0	3.3723480686621876	0.5898236232426397	2544720.712673303	-1.939033198974033
JPH1	56.0	1.569436251167498	3.016643785847004	1140446.651280596	-3.045693977550955
JRK	56.0	1.4317237258287019	0.4706639492511414	15.560240222433853	-1.0971443797705236
JRKL	56.0	1.5156239316058921	0.29079266640632506	5.512787421064003	0.2254374093864721
JTB	56.0	4.213195852136868	0.32810622845422194	1857521.4512175191	-0.2522815669354985
JUN	56.0	5.0492718826897	1.0298581348373044	34.363669998046504	-2.28123640468889
JUNB	56.0	3.9140372546482385	0.8155438441214486	3702925.7697376804	-0.7745532942038207
JUND	56.0	2.5926616778382945	0.6644122230535476	2718677.5292020477	1.7323637075518414
JUP	56.0	-0.20558255057253289	2.158165530781926	5306910.309325116	1.029126712517849
KALRN	56.0	0.7013464469617153	1.5874443165699297	10.859668525045636	-4.062820561359671
KANK1	56.0	2.843783466753152	1.1996349806037787	5.310961318255934	-4.387316323909602
KANK2	56.0	3.6706210615072674	0.5361258044404787	7.498889464438298	-2.284367611538552
KANSL1	56.0	1.800041564248866	0.3747682277955514	5267180.484730236	1.274870655466242
KANSL1L	56.0	0.823900621828582	0.7144210724817535	8121138.057367603	-3.35308768730428
KANSL2	56.0	2.6587996558051654	0.31614946107611896	84.02266272682621	-1.3842168218690465
KANSL3	56.0	2.517914477612888	0.2554013334460048	52058.84301562401	0.2767296810931903
KARS	56.0	3.83683387728162	0.32744667125822197	5.774626334676016	1.666325027493802
KAT2A	56.0	2.6157441515538142	0.4893560884653756	1108181.8857208674	0.9379177322872092
KAT2B	56.0	1.890587524117261	0.4008523343455675	4.607464773417311	-0.5975016837089488
KAT5	56.0	2.4365159487273584	0.16436406753240584	2.3296943653320787	-0.4272669461526579
